Num,Review,Review_type
37341,сегодня разбирала свою комнату мама сказала все лишнее выбрасывать а мне мои вещи жалко в них же хранится память,bad
37342,наешл великое фото очешуенного ксавье но у меня лимит на фото happybirthdaynickiminajfromcis,bad
37343,иаааааааа керемет әзіл,bad
37344,вот вот причем я не видела ни одного голоса за нее да и вроде за отцами всегда были зе вантед всемирныйчерныйпарад,bad
37345,звонили с банка отп сказали я должен знать где находится павел афанасьевич если я не скажу то они мне будут звонить каждый день,bad
37346,"Менің ақымақ Androidім көрмейді деп iPhone-дан эмотикон жіберетін адамдар, мен сені жүрегімде тыныш жек көремін",bad
37347,это жесть с интернетом беда полнейшая уже в шестой раз пытаюсь загрузить фото так что придется постить вам без картинок,bad
37348,уииии я купила клубнику про оливье и икру забыла сейчас поедем в пинту за новогодним пивом,bad
37349,Мен жеп қойдым,bad
37350,Бүгін - ертең мектепке қайтып оралатын демалыс күні,bad
37351,happybirthdaynickiminajfromrussia мы ушли с мировых но все равно читайте меня хаха а я вас буду,bad
37352,"катодты модуляциялау - бұл күлкілі нәрсе, күшейткіштер кейде жанып кетеді",bad
37353,понятно я переживаю за марсов,bad
37354,"мен Кариб теңізінің алғашқы қарақшыларына және сақиналарға лорд мырзаға, мен Мәскеуге бара жатырмын",bad
37355,"Мен қыз алғым келеді, бірақ әлі ерте",bad
37356,енді ck туралы мақалалар болмайды,bad
37357,13 мың ақымақтыққа олар oh oh сатып алмады,bad
37358,сейчас придет мама из магазина и будет заставлять меня делать уроки,bad
37359,"ол қаншалықты жақсы болған кезде, ол басқа шетелдік түрінде емес, жақсырақ болады",bad
37360,"сіз Катюша туралы ән тыңдадыңыз, мен гүрілдеймін",bad
37361,қалай мәтінді ағылшын тілінде білгіңіз келмейді,bad
37362,блин моя футболка с ники тоже sucks от стирки растрескалась теперь в ней только спать,bad
37363,Маған бәрібір деп айтуға тым келіспейтін адаммын,bad
37364,менің пұттарым ешкімге ұнамайды,bad
37365,ненавижу москву только что пробежался по и понял что мог на халяву обеспечить всю квартиру электроникой а у нас то,bad
37366,иди полежи или таблетку выпей,bad
37367,почему красавчики всегда играют плохих парней,bad
37368,"ертең мектепке, бірақ мен бұл зұлымдықтан бір күн алыс болатындықтан не айтамын",bad
37369,а вообще иди нахуй со своим пакетиком ой очнулась ок свет выключу,bad
37370,rt қайта тірілу өтті,bad
37371,"әрине, демалыс және менің тамағым өртеніп жатыр, ол жай ауырмайды, бірақ мен фмл қышқылын ішкендей сезінемін.",bad
37372,99,bad
37373,"Өмір әділетсіз болғандықтан, барлық қызықтарды жіберіп алдым",bad
37374,он что уже есть в инетике главное чтоб папа не узнал и не заставил включать его,bad
37375,настроение испортилось аж сука так близки были к победе,bad
37376,обидно правда что сб на 9 похожа на двухмерных майнкрафт,bad
37377,"Мен осы связьді wifi-ді бір сағатқа орнатып алдым, енді менің басым ауырады, неге мен әрқашан бәрін орнатып жинаймын, неге",bad
37378,Мен өзімді ұғымдарсыз білмеймін,bad
37379,vlc орнату әрекеті сәтсіз аяқталды,bad
37380,мне скучно и одиноко я хочю я не знаю чего я хочю ну и ладно,bad
37381,как то не очень что то у меня сердце колет т т ты как милый з,bad
37382,"оларға бала кезінен фотосурет тастады, бірақ олар танымады",bad
37383,"Мен неге әйелдің миы еркекпен жұмыс істейтін сияқты көрінеді, бірақ жұмыс бәрібір басқаша",bad
37384,мен қаншалықты салқын сүйемін және сонымен бірге сені қысты жек көремін,bad
37385,"Қарғыс атқан суреттер әлі сенбіден бері лақтырылған жоқ, дегенмен тақырып кеше кешке түсіріледі деп уәде етілген",bad
37386,rt не очень сижу дома болею,bad
37387,"ертең кезекшілікке ерте тұру үшін, қымбатты Дарья ол туралы ұмытпайды деп сенемін",bad
37388,вляпалась рукой в замазку вся рука белая,bad
37389,оу Twitter бұл әдемі суретті неге сонша қысады?,bad
37390,"бүгін қорқынышты күн болды, мен жалғыз қалдым, микроавтобустағы дүкенде масқара болдым және барлық курткалармен әмиянды жоғалтып алдым, қазір өте ұсақ",bad
37391,Skoda мен ертең ki wa-ға бұрыламын,bad
37392,"Мен ертең мектеп алғым келмейді, бірақ керек",bad
37393,"сізде әлі де көп маусым бар, мен сериядан серияға өмір сүремін",bad
37394,блин настя права была если бы сейчас тыкилу купил я бы ее выпил,bad
37395,RT супер,bad
37396,официальный день рождения подходит к концу а самая главная поздравлялка еще в пути,bad
37397,rt me n i g n or y t барлығы,bad
37398,топаю спать завтра рано на учебу вставать,bad
37399,эшелондар әкелерінің лентасы сіз бір үлкен иісті катяхсыз,bad
37400,после апргрейда на i3 виртуалки стали утыкаться в hdd,bad
37401,в том то и дело что тепло,bad
37402,двухминутное видео до того дотянула что вэбка сломалась сорр я специально карочъ печалька,bad
37403,rt не жрать на ночь глядя не жрать 1 чавк чавк суко,bad
37404,меня бросили так обидно я буду скучать сильно,bad
37405,тағы да клиникада Тимоша өзін өте нашар сезінді,bad
37406,"әрқашан дәмді сезініп, олар аяқталады",bad
37407,rt эшелонумри кешаумри кешанашагордость кешанасосала фанатики кеши прочтите специально для вас,bad
37408,смешно тебе грублю это я всяким казанцевым а тут я просто аргументирую у меня отец немолод нужен титул тебе не понять,bad
37409,блин похоже скоро вылечу за то в дешевом турнире я чиплидер нах,bad
37410,"Мен ауырып тұрмын, сондықтан денеме сау бруч беруді шештім",bad
37411,енді деректерді қалпына келтіруге тырысыңыз,bad
37412,нуу блин теперь так не сделать ну если ты ко мне не переедишь,bad
37413,ахах я пыталась пересмотреть но на 3 сезоне как то застряла и все,bad
37414,грустная печаль беда за то тгп на сотку сдала,bad
37415,"құдай маған ертең аман қалуға көмектесші, маған ешкімді жібермеуге шыдам мен төзімділік бер",bad
37416,тамик славик и еще пол двора ее на х посылают а тимур с ней дружит ибо его бабушка с тайкой дружит бебебе,bad
37417,happybirthdayianfromrussia ну же давай быстрее сиськи и минаж проваливайте уже,bad
37418,а вам бы их не будоражить а просто выполнять свою работу я так понимаю что вам не за коммуникации деньги платят,bad
37419,матчтан кейін мен нағыз мадридтік олимпиада de xativa енді нағыз мадридтік жастарға сенбеймін,bad
37420,ахахах сен қайтып келгенде зеріктірдің,bad
37421,оның өзі менің кінәм емес,bad
37422,фу супер жігіт оны шетелдіктер қазірдің өзінде сыпайы бууее деп зерттегенін айтты,bad
37423,rt черт я тоже так хочу,bad
37424,попыталась догнать парня с юленой шапкой и шлепнулась копчик и голова сильно болят,bad
37425,менің сүйікті лана сапа үшін дау,bad
37426,rt где все нормальные статусы даже выбрать нечего,bad
37427,"Мұның бәрі қайғылы, мен өзімнің твигімді ешқандай күшпен қайтара алмаймын",bad
37428,бірақ мен пілді Машаға тапсырып үлгермедім,bad
37429,"Финчер әлеуметтік желінің стартап фильмін түсіріп, өңдеп үлгерген көрінеді",bad
37430,попыталась догнать парня с юленой шапкой и шлепнулась в итоге копчик и голова сильно болят,bad
37431,"бүйрек ауырады, оны ертерек сату керек болды, кеш болады, науқас сатып алмайды",bad
37432,ну как так то ну что за дела,bad
37433,увы не испытала какой тебе ужастик понравился,bad
37434,черт и ольга бычкова упоротая,bad
37435,"Ақыр соңында, жынысты ауыстыру операциясының кез-келген жерінде толық алдауға сенетін адам болады",bad
37436,времени нет чтобы разговаривать со всеми я уроками занята когда это уже закончится,bad
37437,3alypa klitop kemob бок жамбас арқылы ағып кетті,bad
37438,менің қызыл шашым емес,bad
37439,"менің терім қайтадан ауырады, мен ұйықтай алмаймын",bad
37440,"Пятигорский жыл сайын бізге Рашта дәрістер оқыды, бүгін ол қайтыс болды",bad
37441,как сделать phpmyadmin доступным с хостов отличных от localhost не нахожу,bad
37442,гарри гарри это уже закономерность,bad
37443,"r5 туралы дауыста менің лп арнайы басылған, мен ертең қар бүршіктерін лақтырудан бас тартамын",bad
37444,"маған әнші, актер ұнаса немесе ол тек жігіт болса, ол қызда қыз бар, мен ол емеспін",bad
37445,мен өз сөзімді қалай қалаймын,bad
37446,бүгін мен бұл өмірде толығымен жалғыз екенімді түсіндім,bad
37447,ауа-райы мені бақытты етпейді,bad
37448,я час играла в биошок а он вылетел,bad
37449,rt менің туған телефонымды қалай сағынғаным,bad
37450,жаңалықтар бар және жазбалар бар,bad
37451,әрқашан осылай,bad
37452,а вот даже и не знаю мои давно в негодность пришли а то бы отдала не жалко у ребенки один халат остался,bad
37453,ертең дүйсенбі қарғыс атсын,bad
37454,неге бұл мен үшін қорлық,bad
37455,да пошел ты хам,bad
37456,"кешіріңіз, ешқашан клубқа бармаймын",bad
37457,раньше им квартиры давали,bad
37458,"көп ұзамай кәдімгі ұрпақ сөніп, біз аяқтадық",bad
37459,ахаха а ты меня и не видишь,bad
37460,менің сыныптастарым сияқты,bad
37461,так и хочется иногда сказать,bad
37462,говорит правильно но от правды как то не легко,bad
37463,"фестивальдан кейін мен өлген адамдай ұйықтаймын, содан кейін емтиханды сол жолмен тапсырамын",bad
37464,"Мұның бәрі кеше жақсы болды, бұл өте қажет емес еді, жалпы ағылшын әйелін көзіне жас алды, жалпы кешіріңіз",bad
37465,ертең тағы да дүңгіршектер туралы естуім керек,bad
37466,rt мне так хочется уже дом украшать чтобы везде висели гирлянды елочка стояла но блин впереди эти гребанные мониторинги,bad
37467,"rt бүгін ДСП-ге орай целтиктік музыкалық радиода олар helika сөйлейді, мен ештеңе түсінбеймін",bad
37468,"тек Санкт-Петербургте бұл жеткіліксіз болды, жарты миллионнан астам мигрант жұмыс таба алмайды",bad
37469,ебля мен есімде жоқ ааааа есімдері алғашқы үшеу сияқты,bad
37470,"крюстиктер үстелде және маған басады, бірақ мен мұзды жоғалтып аламын, сондықтан қант ұнтағындағы бұл сұмдықтар мен үшін ешкім емес",bad
37471,вот именно стало обыденным к черту такую моду лучше пойти убиться,bad
37472,а экстремизм власти допустим депутатам з п 4 тыс р а пенс прибав 3 р это как понимать что еще объяснять,bad
37473,RT ертең сәрсенбі дүйсенбі,bad
37474,фух не ужели я приехала бешанный водитель трасса скользкая метель все едут медленно а он летит да еще и на обгон думала мы разобьемся,bad
37475,"натуралист ноталары, бұл суретшінің емес, өнердің бір түрі",bad
37476,"РТ ахаха иә, кенеттен шынымен маньяк пайда болды, ал сіз оны жарып жіберіп, оның көрінуінен бәрін жоғалттыңыз",bad
37477,"Ялтада бірінші болып ол ауылға да, қалаға да бармайды",bad
37478,"енді квн, әрине сен еблятсың рахмет достар",bad
37479,"депрессияға ұшыраған көңіл-күй қосқышы қайтадан жұмыс істеп, көңіл-күйді жақсыдан жаманға ауыстырды",bad
37480,"үй тапсырмасынан шыққан бұл керемет болды, құдай маған кейбір адамдарға шыдамды болуға көмектессін",bad
37481,қаңтарда және бізде биохимия жазда барлығы жазда болатын сияқты,bad
37482,"мен оның алма хош иісті дәретхана қағазын сатып алғанда, менің есегімнің қаншалықты намыссыз екендігі туралы ойлаған сайын",bad
37483,rt он так и не узнает почему я тогда начала чудить а всему виной его друг который решил нас поссорить,bad
37484,rt охохоох ты хороший друг который никогда про миня не забываит с,bad
37485,Ленинде Еуропадағы Эпта Майданының адамдары ойнады,bad
37486,Лениннің бәріне біреуін бұзу керек,bad
37487,"неге мен бұл курстарға барғым келмейді, ерлі-зайыптылар аяқталды, бірақ мен оған бармын және мен мұны түсінемін",bad
37488,завтра конкурс а я так ничего и не выучила,bad
37489,9. сағыныш басталды,bad
37490,ахаха оде әжелер сасық,bad
37491,"жоқ, мені HP-ге екіге бөл",bad
37492,"біздің баламыз баспалдаққа құлап, өкпесін зақымдап алды",bad
37493,"май иә маргаринді бөліп береді, сіз қарапайым інжір майын таба аласыз",bad
37494,ска не хочу в рубашке идти 9 9 9,bad
37495,"hoho port archa in hurd бұл жоба, сондай-ақ, debian hurd сияқты өледі немесе әлі де өмір сүреді",bad
37496,rt крепко же тебя толстуха приложила,bad
37497,"мектепте олар ештеңеге қарамады, бірақ үмітсіздікті не істеу керектігін түсінбеді",bad
37498,эле пешмэгэн еще а вообще рис какой то не рассыпчатый получился по ходу дела неправильный,bad
37499,на коржа идешь нет,bad
37500,"Мен оны көргенімді білмеймін және қазір өмір сүре алмаймын, мен қазір өлемін, ал енді басқасы",bad
37501,"Мен болашақта сүйікті жұмысымның бәрі болғанын қалаймын, бірақ өзіме ұнайтын нәрсе таба алмаймын",bad
37502,сегодня не могла заснуть меня преследовала одна мысль,bad
37503,бауырлар осыдан кейін қалай өмір сүруге болатындығын бұзды,bad
37504,уде нет,bad
37505,Мен өзіме Митчелл оқыған бағдарламалау тілдерінің негіздері кітабына тапсырыс бердім,bad
37506,Жаңалықтар мен сіздерге тезірек сауығып кетулеріңізді тілеймін,bad
37507,может ты думаешь мы друзья но для меня ты что то больше,bad
37508,да как всегда виновата каюсь пойду платье менять на сало делать больше нечего все равно жалко страну,bad
37509,почти весь день называю своего кота анжелкой мама думает что я совсем больная,bad
37510,"Кешіріңіз, сіз әртүрлі жерлерде оқитыныңызға байланысты жиі сөйлеспейсіз деп үміттенемін",bad
37511,перевелись из этой школы еще одного такого позора с не переживу,bad
37512,родители завтра выходные а я неудачница мне нужно идти в школу,bad
37513,"Мен қатты шаршадым, бірақ оны ешкім жоққа шығармады",bad
37514,если вспоминать утро субботы и эстафету олимпийского огня я вспомню только холод из всех ощущений,bad
37515,"ахах екеуміз ерітуіміз керек, ери алмаймыз",bad
37516,и на фига я сюда каждые 5 минут захожу не понимаю,bad
37517,на площади снесли ленина уго о о,bad
37518,"көңіл-күй нөлге тең, бұл ештеңеден гөрі жақсы болар еді және мұндай ойларды жіберуге тырыспайды",bad
37519,"мұндай жағдайларда менде Алмагель бар, тіпті жедел жәрдеммен алып кету ештеңе үйретпесе де, мен әлі күнге дейін жағымсыз заттарды жей беремін",bad
37520,спасибо жалко я просто устала,bad
37521,қарғыс атсын сені мені тастауы керек сенің боқтарың мұғалімнің бастығы болудан шаршады сен задолбали бәрін басына іліп қой,bad
37522,өмір екі апта сайын ауырған кезде ауырады,bad
37523,аааааа знаешь как это кумарит,bad
37524,"Маған қысты ұнатпайды, бірақ жаздың сүйікті екінші жартысына дейін, ППС, қашанға дейін",bad
37525,rt пздц вы закрыли крышку украинцы открыть не могу,bad
37526,почему вы симпатизируете левым взглядам,bad
37527,Мен мұндай адамдарды мейірімді болу үшін жек көретінімді білмеймін,bad
37528,"бұл орын алады, бірақ бізде қазір қызықсыз дүниелер бар",bad
37529,круто когда тебя читает парень дирекшенер но не круто что кроме меня у него полно таких читателей девушек которые его восхваляют,bad
37530,"1 рет көмек ұмытады, 1 рет бас тарту есінде қалады",bad
37531,rt ертең дүйсенбі,bad
37532,охохо на дне это полная фигня мне вот разгром читать,bad
37533,бля остаться бы завтра дома и поплакать бы целый день в подушку в обнимет с игрушками,bad
37534,ни разу в доту не играл зато почти все друзья играют теперь знаю специфическую терминологию,bad
37535,"Мен жолдың жартысын ғана жүргіздім, телефоным құлап жатыр",bad
37536,"Ой, бәрің, мені ұйықтатыңдар, өйткені 5 5 сағаттан кейін мен тұрамын",bad
37537,"Неліктен мен бұл акцентті байқадым, кездейсоқ мен оны осылай ойнаймын, тым болмаса мені ескертіңіз",bad
37538,"heute war echt geiler tag mit dir leider ist katya weg greta және мен сағындым, бұл дұрыс деп ойлаймын",bad
37539,"бұл менің аяғым ауырған сияқты, бірақ сырғанақ алаңына өкінбеймін.",bad
37540,Дада мен барлық эходы осы қаншықтан алдым,bad
37541,мне по тв по этому страшно смотреть а в живую это наверно страх полный,bad
37542,"rt білімінің қуаты әдемі естіледі, бірақ көбінесе өзіңізді әлсіз сезінесіз",bad
37543,меня в последний момент не пустили на сходку,bad
37544,rt сен ұйқың келмейді аа сен күндіз ұйықтадың ууу жоқ мен сенің де ұйықтағың келмейді ох ххх мен де,bad
37545,опять температура поднялась завтра в больницу пойду,bad
37546,"біреу мұнда биатлоннан артық достар, Норвегияны жақсы көреді",bad
37547,врет значит любит хаах ваще бьет значит любит предлагаешь ей пиздануть o o,bad
37548,ертең дүйсенбі 2 аптаның сессиясында өмір турд гт лт,bad
37549,кароче мне лень что либо писать в тви эх до завтраа,bad
37550,"міне тағы бір досымның жігіті болды, мен тәттілермен шай ішіп отырмын",bad
37551,сегодня я поняла что пропустила фотовыставку майкла кенна нахуй так жить,bad
37552,"жақсы, құдай, мені кешірші, мен барып өзімді ашамын",bad
37553,бля это нормальноо о о,bad
37554,"Маған жексенбі ұнамайды, сіз үйде отырып, шамадан тыс тамақтанасыз",bad
37555,rt ертең дүйсенбі,bad
37556,rt демалыс күндері өте қарапайым болды,bad
37557,папа запретил мне хотеть жувачку потому что у меня будет аллергия а я все рано хочуу ее,bad
37558,не болды ана,bad
37559,"о, иә, егер бұл орын алса, маған сағынғаным ауырады",bad
37560,неуемная фантазия и 5 слоев лака на ногтях причина моего полуночного бдения каждое воскресенье а завтра работа куры никакой романтики,bad
37561,с плохим зрением очень неудобно быть волдемортом каждое утро приходится очки моментом приклеивать на переносицу,bad
37562,бұл сіздің екінші немере ағасы tp болғандағы сезім,bad
37563,Мен өзімнің ағылшын тіліндегі бағамды бұзғым келмейтін біреуді құтқар,bad
37564,"қарғыс атсын, мені қызықтыратын және онсыз ең қорлайтын адам тойламайтын адамсыз мен бір жыл бойы не істеймін?",bad
37565,"Мен жаз кезіндегі құшақтарды барлық поцелуймен, карусельде көңілді болғанды ​​қалаймын",bad
37566,"Мен өзімнің бүркеншік есімді өзгерткім келеді, бірақ қайсысы екенін білмеймін",bad
37567,"Маған шұғыл түрде лак керек, бітті",bad
37568,Маған бұл хабар ұнамады,bad
37569,неге ол маған осыны айтты?,bad
37570,аах этот стас из за него мне завтра рано вставать,bad
37571,"бірақ мен 21 минут қарадым, қоңыздың кетуіне шыдай алмадым",bad
37572,rt неге барлық жігіттер ақымақ,bad
37573,жұмыста радиациялық химиялық және биологиялық бақылау бекетінің командирі болып тағайындалды,bad
37574,"есеп беру және қайта өңдеу үшін төрт күн, мен жынды боламын",bad
37575,создал маме профиль в компе теперь она сидит за компом в наушниках и чо то там делает прощайте мои игры и комп скучаю,bad
37576,мен оны қалай сағындым,bad
37577,Мен қалаған телефон салонда 4 мыңға қымбаттады,bad
37578,"Дима оны қалай ұрғаны туралы жазғанын оқыңыз, ол қазір ауруханада",bad
37579,бесит меня все нафиг я пошла на архитектуру ничего не получается ни рисовать ни чертить ни клеить,bad
37580,жеке Мен бұл туралы бәріне түсінгім келмейді,bad
37581,"Мен күні бойы үйде отырдым, енді бұл қателікті қайталамаймын",bad
37582,чисто я завтра в 5 утра встаю ради вождения,bad
37583,"Түстен кейін мен бәрін сонша қалайы үшін жек көремін, ол бұрын соңды болмаған",bad
37584,жаңартудан кейін ангар ағашы бір жерде жоғалып кетті,bad
37585,rt интернетте қалып қойдым,bad
37586,"ауа райы сұмдық, ертең жұмыс үшін оқитын ештеңе жоқ",bad
37587,өзгертілген джид пен жуиктің жазбалары қазір келмейді,bad
37588,"Моншада бір сағат отырды, ал ТНТ-да жарнама әлі аяқталған жоқ",bad
37589,Мен тіпті фриктер туралы ештеңе айтқым келмейді,bad
37590,Бақытыма сен бұрынғы мен жауап бергім де келмейді,bad
37591,1 мл 7 мың рубль,bad
37592,лечусь заболел,bad
37593,фармаколог я ну хто тебе придумав а нед ля а я як задрот з книжками зошитами сижу,bad
37594,тек суық Ресейде Путин мен Лениннің барлық ескерткіштеріне қол сұғылмайтын Мордор,bad
37595,"iphone 3gs-тегі сипаттамаларды оқып, оны сатып алуға деген құлшынысым жоғалды",bad
37596,увы для путешествия автостопом визу фиг получишь,bad
37597,на сайте серии а такая крутая статистика в pdf а я не знаю языка,bad
37598,мүмкін болса неге өмір сүруім керек,bad
37599,foobar2-ге автоматты жаңартқыш UI хак жаңартылғанын және сілтеме беретінін және нашар stsuko қақпасы бар екенін айтады,bad
37600,"rt bleat bratello өлтірді, бірақ оның бейінді профилі бар",bad
37601,"хм, осы аптада мен 3 4 тест тапсыру үшін күн сайын неміс крестінде есегімді жыртып алуым керек, содан кейін тағы бір апта оқу және демалыс",bad
37602,где же мой сережа который всегда меня поддерживал,bad
37603,"ескі ұялы телефоныммен ребо тәрізді ойыншық тұрғынымен ойнауға шешім қабылдадым, кешіріңіз, ada java",bad
37604,мен нені айтамын,bad
37605,ну норм тогда на тур базу а мы с мамой вдвоем будем,bad
37606,ынтымақтастықта адамдардың аяқ киімді Интернет арқылы қалай сатып алуға шешім қабылдағанына таңғаламын,bad
37607,rt только она меня понимает парень проблемы с самооценкой и волосы блин,bad
37608,Бір сәт Пол Уокерді еске түсірейік,bad
37609,ты меня не любишь просто,bad
37610,"енді не істеу керек, аштық ойындары бәрін оқып, аналарды жабу үшін ааааа",bad
37611,"Иә, тағы да осы дау-дамайлар 2 жыл бұрын бәрі жақсы болды, бәрі бір-біріне риза болды, қақтығыстар сирек кездесетін",bad
37612,в патрика выстрелили неееееет,bad
37613,мен үй дәрігерінің 4-ші маусымын трекердің қалай істен шыққанын және оны қалай атайтынын жүктейтін кезімде,bad
37614,ұн дүкендерде жоғалып кетті Мен алма бисквитін қайғысыз қалдырдым,bad
37615,жалко нормальных киевлян которые вынуждены терпеть евродаунизм оранж придурков и смотреть на разрушения в родном для них городе,bad
37616,"rt неге мен жемнен құмырсқаны көрмеймін, бірақ онша емес",bad
37617,бұл қазірдің өзінде елдің батуы,bad
37618,Вромаидан туралы Sun novoni мен ешқашан болған емеспін,bad
37619,эх мне географичка уже месяц снится,bad
37620,пропала в деокамера с помощью,bad
37621,у меня наверно в четверг я так то ее понимаю но немного с преподавателем не повезло,bad
37622,менің жүйкелерім шыдай алмайды енді қайтадан жасаймын,bad
37623,сізді бақытты ету үшін арнайы жазғаным кездейсоқ емес,bad
37624,вот кароч ну я расстроилась и теперь уже хз одену его или нет,bad
37625,"сүйікті кубогыңды сындыр, бұл азап",bad
37626,делать контрольные и рефераты явно не мой конек,bad
37627,ол facebook ескерткішін сындырды,bad
37628,ал мен бүгін тауықымды кешкі ассыз үстелден алып шықтым,bad
37629,соседке с первого этажа помешала лавочка у подъезда понимаешь ли она за свои цветуечки переживает и ить убрали,bad
37630,"Сумейраға деген ескі сезімдер жыпылықтай бастады, өкінішке орай, бұл өзара емес",bad
37631,я победитель по жизни мне еще текст на немецкий учить,bad
37632,смотрю видео про памьять полу уокеру реву,bad
37633,бірақ бұл өте нашар ойланған сияқты көріну үшін о,bad
37634,блядь все сожрала что мама оставляла тот свои макароны сранные жрет я тоже хочу привези мне еды,bad
37635,"менің мысығым жоғалып кетті, менің есімде жоқ, сол сыйлық Рита сыйлаған",bad
37636,а да аааа так ты же в приемной мне сам министр образования нужен он наверное по курашова сидит,bad
37637,"Мен ерінбеген кезімді сағындым, бірақ ондай уақыт болған-болмағаны есімде жоқ",bad
37638,мне в голаз попади снегом ав торой я сама сеья веткой,bad
37639,у меня она только сегодня затупила а до этого норм было я спокойно ставил а сегодня лимит шапок накрыл епта,bad
37640,я все больше и больше отдаляюсь от тебя,bad
37641,потерял тройник теперь не могу читать и заряжать телефон одновременно,bad
37642,неге мен саған ештеңе жасаған жоқпын,bad
37643,"rt Мен төтенше жағдайда сол жердемін, мен өзімді білмеймін",bad
37644,"бұл өте қорқынышты, мен торт пен шұжық туралы көп армандадым, бірақ менің әжем мені қатал түрде пирогтар мен балықтар дайындап шығарды, бұл қандай туған күн",bad
37645,единственное что я хочу это пережить завтра без двоек,bad
37646,"иә бл менің твиттерім арқылы мен хатты кімге жібердім, содан кейін хат-хабар қалды, мен бәрін жоғалтып алдым",bad
37647,дорогой пусть сделают тест instantfollowback ff ru,bad
37648,rt сережа полонский прислал мне фото из камбоджийской тюрьмы,bad
37649,Мен шынтақпен билей алмаймын,bad
37650,"менің туыстарым неге мені ұнатпайды, мен енді бірдеңе туралы ой жаза бастаймын, олар келіп үзіліп кетеді",bad
37651,"Есімде, төртінші сыныпта біз балаларды қардан жасадық, ал балалар оларды сындырды",bad
37652,армении в таможенный союз будет подписана в декабре первый канал с помощью бедная армения,bad
37653,Мен өзімдегі пессимизм құртын жоямын деп үміттенемін IMHO жаңғырығы бірінші кезекте тартылмайды,bad
37654,"Мен сурет дәптерін қалаймын, оны еш жерден таба алмаймын",bad
37655,"rt Мен үш күннің ішінде ағылшын тіліндегі тестілерді шеше алмаймын, менің химиялық романтымды жеңу үшін",bad
37656,еще это сраное письмо учить на завтра,bad
37657,"қандай әдет, мен жуар алдында тырнақтарымды бояуым керек",bad
37658,rt кеш жауғанына өкінемін,bad
37659,"хм, саған ұнағанына өте қуаныштымын",bad
37660,rt торттары мұнда клиенттің қатысуымен жасалады,bad
37661,матурым син кая я очень скучаю позвони мне жду,bad
37662,Медведев Страсбург сотын саяси байланыстағы соттар деп таныды,bad
37663,"түсініксіз және өте қайғылы ойлар, алайда, менің басыма барыңыз, мен ұйықтай алмаймын",bad
37664,"rt, менің ойымша, шабақтарды ішіп алдым, ол жаза алмайды",bad
37665,"Мизулиннің баласы, бұл фамилия жалпыға ортақ есім болып табылады, және жомарт ЖҰӨ-нің әдепсіз клоундар қатарынан мұндай ақымақ адамдар көп.",bad
37666,"Мен редакциялау туралы айтпаймын, мұнда бәрі маған сәйкес келеді, мен күн сайын көп жазамын, керемет, мен театр туралы",bad
37667,nuuuyoooo кездейсоқ қалпына келтіру қиын басталды Мен бөліктерге бөліп шығарамын,bad
37668,"сорады, мен енді ауырмаймын",bad
37669,"адамдардағы жақсылыққа сенудің қажеті жоқ, бұл тек оған сенетіндерге ғана тән",bad
37670,"Мен олардан не болғанын сұрар едім, бірақ біз сөйлеспейміз",bad
37671,"мт, майдың бір түрі, Бибер әлі де арық, сондықтан оған көп жұмыс істеу керек дейді",bad
37672,"бүгінде көптеген эмоциялар - бұл жай ғана керемет, мұздай аяз",bad
37673,бұл жаңа серияның шығуын күту өте ұзақ,bad
37674,у ас вообще нет его ооуу я в кедах хожу ахаха,bad
37675,"кедей жігіттер сенің 15 16 жасар қыздарың бір-бірінен асыққысы келетіндерін білмейді, олар қай уақытта соқтығысқан кезде өз құндылықтарын толтырады",bad
37676,осы әдемі демалыс күні аяқталғанына өкінішті,bad
37677,оооо даааа завтра именно он завтра начнется новая неделя,bad
37678,"Менің ойымша, менде тағы да проблемалар бар, мен тез арада салмақ тастауым керек, ал басқа ебля тағамнан бұрын",bad
37679,"ол маған валентинге арналған оқпен жасалған пантераның қақпағын лақтырғаннан кейін, бәрі бірден белгілі болды",bad
37680,"Полик екеуміз ертеңгі күні ата-анам маған қандай телефон сыйлайды екен деп ойланып отырмын, алдын-ала сезінудің ең жақсы емес екендігі өкінішті.",bad
37681,устала очень очень все еще делаю эти зачеты,bad
37682,"Ертең ұйқымнан тұрып, мектепке барғым келмейді",bad
37683,господи я тупой не так понял,bad
37684,теперь можешь посмеяться с моих пальцев сарделек,bad
37685,пароль еш жерде жарқырамады,bad
37686,надо худеть сказала я и сразу деньрождениякаждуюнеделюпошливкафедерживкусняшкупошливмакдак ну епт,bad
37687,"Менің ойымша, бұл оңай болған жоқ",bad
37688,RT неге twitterfox echofon chtoli ретінде жазыла бастады,bad
37689,ну вот блин завтра опять четверг опять фильмы делать,bad
37690,демалысты қалаймын,bad
37691,"Бальттарға жоқ, бірақ алдымен адамды әскерге шығарып салу керек, ал бұл Мәскеу қақпасының 8-қабатында",bad
37692,"Мен ұйықтағым келмейді, неге мен оянған кезде дүйсенбі болады, мен әлі тынышталған жоқпын",bad
37693,"өзен ағып, менің жүрегімді жыртып жіберген кезде көзімнен жас ақады",bad
